id_n,Year,Gender,City,TaxpayerType,companytype,Activity,entactivitycode,SectorDescription,Size,gross_wage,net_income_business,net_income_partnership,gross_rents,gross_i_interest_pen_pay,gross_i_interest,gross_i_inta_prop,capital_gain,foreign_s_inc,other_inc_gifts,total_inc,ded_rents_expen_rents10pct,ded_pen_cont,ded_exp_int_prop,other_allowed_ded,total_ded,taxable_amount,loss_carried_for,dis_charity_contribution,tot_additional_ded,taxable_inc_before_tax,tax_on_tax_inc_bracket,tax_withheld_wage_employer,tax_withheld_wage_interest,tax_withheld_rents,tax_witheld_lottery_gains,foreign_tax_credit,total_witheld_credit,total_pay_for,q_advance_business_inc,q_payment_ren_inc_int_prop,total_advance_payment,total_tax_payable,amount_due,sector,companytype_en
3965,2022,M,PODUJEVË,BIZNES,Individual,"Tregtia me shumicë e drurit, materialeve të ndërtimit dhe pajisjeve hidrosanitare",4673,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,70198.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70198.3,0.0,2400.0,0.0,0.0,2400.0,67798.3,0.0,0.0,0.0,67798.3,6513.43,0.0,0.0,0.0,0.0,0.0,0.0,6513.43,1568.32,0.0,1568.32,4945.11,4945.11,46,Individual
3966,2022,M,PRISHTINË,BIZNES,Individual,Tregtia me pakicë e mishit dhe produkteve të mishit në dyqane të specializuara,4722,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,Individual
3967,2022,F,ARLLAT,BIZNES,Individual,Punime për veshjen e dyshemeve dhe mureve,4333,Ndertimtaria,4,0.0,51567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51567.0,0.0,2400.0,0.0,0.0,2400.0,49167.0,0.0,0.0,0.0,49167.0,4650.3,0.0,0.0,0.0,0.0,0.0,0.0,4650.3,4329.36,0.0,4329.36,320.94,320.94,43,Individual
3968,2022,M,MITROVICË,BIZNES,Individual,Arsimi fillor,8520,Arsimi,2,0.0,5170.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5170.47,0.0,609.36,0.0,0.0,609.36,4561.11,0.0,0.0,0.0,4561.11,206.49,0.0,0.0,0.0,0.0,0.0,0.0,206.49,289.45,0.0,289.45,0.0,0.0,85,Individual
3969,2022,M,ROGOVË,BIZNES,Individual,Tregtia me pakicë e produkteve të tjera ushqimore në dyqane të specializuara,4729,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,24995.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24995.9,0.0,498.96,0.0,0.0,498.96,24496.94,0.0,0.0,0.0,24496.94,2183.29,0.0,0.0,0.0,0.0,0.0,0.0,2183.29,0.0,0.0,0.0,2183.29,2183.29,47,Individual
3970,2022,F,PRISHTINË,PERSON FIZIK,Person fizik,SHITES,10000,Person Fizik,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,
3971,2022,,FERIZAJ,BIZNES,Individual,"Fotokopjimi, përgatitja e dokumenteve dhe aktivitetet e tjera të specializuara mbështetëse për zyrat",8219,Sherbimet administrative dhe mbeshtetese,2,0.0,9261.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9261.05,0.0,912.0,0.0,0.0,912.0,8349.05,0.0,0.0,0.0,8349.05,568.51,0.0,0.0,0.0,0.0,0.0,0.0,568.51,554.4,0.0,554.4,14.11,14.11,82,Individual
3972,2022,M,DRAGASH,BIZNES,Individual,Transporti tjetër rrugor i pasagjerëve p.k.t.,4939,Transporti dhe magazinimi,3,0.0,1974.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974.28,0.0,503.97,0.0,0.0,503.97,1470.31,1470.31,0.0,1470.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.53,0.0,278.53,0.0,0.0,49,Individual
3973,2022,M,HANI I ELEZIT,PERSON FIZIK,Person fizik,PUNETOR,10000,Person Fizik,1,5895.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5895.34,4640.57,294.77,0.0,0.0,4935.34,960.0,0.0,0.0,0.0,960.0,0.0,409.53,0.0,0.0,0.0,0.0,409.53,-409.53,0.0,0.0,0.0,0.0,0.0,10,
3974,2022,,KUKLIBEG,BIZNES,Individual,"Prodhimi i bukës, simiteve dhe ëmbëlsirave të freskëta",1071,Industria perpunuese,2,6860.28,242.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7103.18,0.0,342.93,0.0,0.0,342.93,6760.25,115.06,0.0,115.06,6645.19,398.12,385.32,0.0,0.0,0.0,0.0,385.32,12.8,0.0,0.0,0.0,12.8,12.8,10,Individual
3975,2022,M,JUNIK,BIZNES,Individual,Tregtia me pakice e artikujve farmaceutikë në dyqane të specializuara (Barnatore),4773,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,11762.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11762.96,0.0,440.0,0.0,0.0,440.0,11322.96,0.0,0.0,0.0,11322.96,865.9,0.0,0.0,0.0,0.0,0.0,0.0,865.9,1056.0,0.0,1056.0,0.0,0.0,47,Individual
3976,2022,M,PRISHTINË,BIZNES,Individual,Prodhimi i stolive imituese dhe artikujve të tjerë të ngjashëm,3213,Industria perpunuese,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,Individual
3977,2022,M,PRISHTINË,BIZNES,Individual,"Tregtia me shumicë e drurit, materialeve të ndërtimit dhe pajisjeve hidrosanitare",4673,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,5157.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.82,0.0,204.0,0.0,0.0,204.0,4953.82,0.0,0.0,0.0,4953.82,237.91,0.0,0.0,0.0,0.0,0.0,0.0,237.91,0.0,0.0,0.0,237.91,237.91,46,Individual
3978,2022,M,MALISHEVË,BIZNES,Individual,Ndërtimi i projekteve të tjera të ndërtimit civil p.k.t.,4299,Ndertimtaria,2,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8,0.0,64.8,0.0,0.0,42,Individual
3979,2022,M,FERIZAJ,BIZNES,Individual,Akomodime të tjera,5590,Akomodimi dhe sherbimi ushqimor,3,0.0,32354.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32354.39,0.0,0.0,0.0,0.0,0.0,32354.39,0.0,0.0,0.0,32354.39,2969.04,0.0,0.0,0.0,0.0,0.0,0.0,2969.04,2063.6,0.0,2063.6,905.44,905.44,55,Individual
3980,2022,M,MITROVICË,BIZNES,Individual,"Tregtia me pakicë e artikujve elektronikë, ngjyrave dhe xhamit, në dyqane të specializuara",4752,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,11225.28,22198.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33423.92,0.0,2961.24,0.0,0.0,2961.24,30462.68,0.0,0.0,0.0,30462.68,2779.87,1066.44,0.0,0.0,0.0,0.0,1066.44,1713.43,1495.17,0.0,1495.17,218.26,218.26,47,Individual
3981,2022,F,SADOVINË E JERLIVE,BIZNES,Individual,"Tregtia me pakicë në dyqane jo të specializuar, ku mbizotëron ushqimi, pijet dhe duhani",4711,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,933.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.78,0.0,0.0,0.0,0.0,0.0,933.78,0.0,0.0,0.0,933.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,Individual
3982,2022,F,LIPJAN,BIZNES,Individual,"Tregtia me pakicë e bukës, ëmbëlsirave, produkteve prej mielli dhe produkteve prej sheqeri, në dyqane të specializuara",4724,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,8455.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8455.5,0.0,2400.0,0.0,0.0,2400.0,6055.5,0.0,0.0,0.0,6055.5,339.15,0.0,0.0,0.0,0.0,0.0,0.0,339.15,2094.98,0.0,2094.98,0.0,0.0,47,Individual
3983,2022,,MITROVICË,BIZNES,Individual,Aktvitetet e autoshkollave,8553,Arsimi,2,0.0,4793.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4793.5,0.0,181.0,0.0,0.0,181.0,4612.5,0.0,0.0,0.0,4612.5,210.6,0.0,0.0,0.0,0.0,0.0,0.0,210.6,210.6,0.0,210.6,0.0,0.0,85,Individual
3984,2022,M,SHTIME,BIZNES,Individual,Aktivitetet e spitaleve,8610,Aktivitetet e shendetit te njeriut dhe te punes sociale,3,25708.53,36350.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62059.19,0.0,3751.87,0.0,0.0,3751.87,58307.32,0.0,0.0,0.0,58307.32,5564.33,2302.27,0.0,0.0,0.0,0.0,2302.27,3262.06,3262.06,0.0,3262.06,0.0,0.0,86,Individual
3985,2022,M,PRISHTINË,PERSON FIZIK,Person fizik,PROFESOR,10000,Person Fizik,1,25367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25367.0,0.0,1124.35,0.0,0.0,1124.35,24242.65,0.0,0.0,0.0,24242.65,2157.87,1869.87,0.0,0.0,0.0,0.0,1869.87,288.0,0.0,0.0,0.0,288.0,288.0,10,
3986,2022,M,RAHOVEC,BIZNES,Individual,Mirëmbajtja dhe riparimi i automjeteve,4520,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,Individual
3987,2022,F,PRISHTINË,PERSON FIZIK,Person fizik,Person fizik,10000,Person Fizik,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,
3988,2022,F,PRISHTINË,BIZNES,Individual,Aktivitetet e telekomunikimit kabllor,6110,Informimi dhe komunikimi,2,0.0,111.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.98,0.0,0.0,0.0,0.0,0.0,111.98,111.98,0.0,111.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,0.0,61,Individual
3989,2022,M,PRISHTINË,BIZNES,Individual,Aktivitetet e dentistëve,8623,Aktivitetet e shendetit te njeriut dhe te punes sociale,3,0.0,46683.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46683.06,0.0,1800.0,0.0,0.0,1800.0,44883.06,0.0,0.0,0.0,44883.06,4221.91,0.0,0.0,0.0,0.0,0.0,0.0,4221.91,4192.04,0.0,4192.04,29.87,29.87,86,Individual
3990,2022,M,VUSHTRRI,BIZNES,Individual,Tregtia me shumicë e pajisjeve elektroshtëpiake ,4643,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,2,0.0,-12739.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12739.77,0.0,0.0,0.0,0.0,0.0,-12739.77,0.0,0.0,0.0,-12739.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,Individual
3991,2022,M,PEJË,BIZNES,Individual,Prodhimi i mobilieve të kuzhinës,3102,Industria perpunuese,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,Individual
3992,2022,M,RECANE,BIZNES,Individual,Restorantet dhe aktivitetet shërbyese lëvizëse të ushqimit,5610,Akomodimi dhe sherbimi ushqimor,3,0.0,-26397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26397.0,0.0,0.0,0.0,0.0,0.0,-26397.0,0.0,0.0,0.0,-26397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,56,Individual
3993,2022,M,BRUS,PERSON FIZIK,Person fizik,Person fizik,10000,Person Fizik,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5665.0,0.0,5665.0,0.0,0.0,0.0,0.0,0.0,5665.0,0.0,0.0,0.0,5665.0,300.1,0.0,0.0,0.0,0.0,0.0,0.0,300.1,0.0,0.0,0.0,300.1,300.1,10,
3994,2022,M,GJAKOVË,BIZNES,Individual,Prodhimi i dyerve dhe dritareve prej metalit,2512,Industria perpunuese,2,0.0,-302.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-302.97,0.0,0.0,0.0,0.0,0.0,-302.97,0.0,0.0,0.0,-302.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,Individual
3995,2022,M,PEJË,BIZNES,Individual,Prodhimi i karpentierisë dhe zdrukthëtarisë tjetër ndërtuese ,1623,Industria perpunuese,3,0.0,5426.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5426.55,0.0,400.0,0.0,0.0,400.0,5026.55,0.0,0.0,0.0,5026.55,243.72,0.0,0.0,0.0,0.0,0.0,0.0,243.72,129.6,0.0,129.6,114.12,114.12,16,Individual
3996,2022,M,VUSHTRRI,BIZNES,Individual,Tregtia e veturave dhe automjeteve me fuqi motorike të vogël,4511,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,9603.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9603.15,0.0,253.0,0.0,0.0,253.0,9350.15,0.0,0.0,0.0,9350.15,668.62,0.0,0.0,0.0,0.0,0.0,0.0,668.62,440.0,0.0,440.0,228.62,228.62,45,Individual
3997,2022,M,MIRASH,BIZNES,Individual,"Kultivimi i perimeve, pjepërave dhe shalqirit, bimëve rrënjore dhe tuberoze",113,Bujqesia;Pylltaria dhe Peshkimi,3,0.0,-4351.44,16015.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11664.0,0.0,1000.0,0.0,0.0,1000.0,10664.0,0.0,0.0,0.0,10664.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,0.0,800.0,0.0,0.0,01,Individual
3998,2022,M,DUMOSH,BIZNES,Individual,Hotelet dhe akomodimi i ngjashëm ,5510,Akomodimi dhe sherbimi ushqimor,2,0.0,-8536.35,0.0,10549.44,0.0,0.0,0.0,0.0,0.0,0.0,2013.09,1054.94,0.0,0.0,0.0,1054.94,958.15,958.15,0.0,958.15,0.0,0.0,0.0,0.0,949.45,0.0,0.0,949.45,-949.45,0.0,0.0,0.0,0.0,0.0,55,Individual
3999,2022,M,CERRCË,BIZNES,Individual,Mirëmbajtja dhe riparimi i automjeteve,4520,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,2,0.0,6909.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6909.22,0.0,690.92,0.0,0.0,690.92,6218.3,0.0,0.0,0.0,6218.3,355.43,0.0,0.0,0.0,0.0,0.0,0.0,355.43,240.88,0.0,240.88,114.55,114.55,45,Individual
4000,2022,M,GLLOGOC,BIZNES,Individual,Tregtia me shumicë e artikujve farmaceutikë,4646,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,4089.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4089.72,0.0,385.9,0.0,0.0,385.9,3703.82,0.0,0.0,0.0,3703.82,137.91,0.0,0.0,0.0,0.0,0.0,0.0,137.91,120.14,0.0,120.14,17.77,17.77,46,Individual
4001,2022,M,PRISHTINË,BIZNES,Individual,Tregtia me shumicë e artikujve farmaceutikë,4646,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,17404.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17404.22,0.0,1200.0,0.0,0.0,1200.0,16204.22,0.0,0.0,0.0,16204.22,1354.02,0.0,0.0,0.0,0.0,0.0,0.0,1354.02,1355.0,0.0,1355.0,0.0,0.0,46,Individual
4002,2022,M,VUSHTRRI,PERSON FIZIK,Person fizik,Person fizik,10000,Person Fizik,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,
4003,2022,F,JEZERCË,BIZNES,Individual,Pushimet dhe akomodimet e tjera me qëndrim të shkurtër,5520,Akomodimi dhe sherbimi ushqimor,2,0.0,5308.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5308.5,0.0,204.0,0.0,0.0,204.0,5104.5,0.0,0.0,0.0,5104.5,249.96,0.0,0.0,0.0,0.0,0.0,0.0,249.96,0.0,0.0,0.0,249.96,249.96,55,Individual
4004,2022,M,BROVINE,BIZNES,Individual,Aktivitetet e dentistëve,8623,Aktivitetet e shendetit te njeriut dhe te punes sociale,2,0.0,12314.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12314.62,0.0,400.0,0.0,0.0,400.0,11914.62,0.0,0.0,0.0,11914.62,925.06,0.0,0.0,0.0,0.0,0.0,0.0,925.06,520.0,0.0,520.0,405.06,405.06,86,Individual
4005,2022,M,PEJË,BIZNES,Individual,"Tregtia me pakicë e mobilieve, pajisjeve të ndriçimit dhe artikujve të tjerë shtëpiakë, në dyqane të specializuara ",4759,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,2,0.0,5828.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5828.71,0.0,582.87,0.0,0.0,582.87,5245.84,3055.73,0.0,3055.73,2190.11,49.2,0.0,0.0,0.0,0.0,0.0,0.0,49.2,187.2,0.0,187.2,0.0,0.0,47,Individual
4006,2022,M,FERIZAJ,BIZNES,Individual,Aktivitetet e veterinarisë,7500,"Aktivitetet profesionale, shkencore dhe teknike",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,Individual
4007,2022,M,PRISHTINË,BIZNES,Individual,Tregtia me pakicë e produkteve të tjera ushqimore në dyqane të specializuara,4729,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,-18364.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18364.73,0.0,0.0,0.0,0.0,0.0,-18364.73,0.0,0.0,0.0,-18364.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,Individual
4008,2022,M,PEJË,BIZNES,Individual,Prodhimi i karpentierisë dhe zdrukthëtarisë tjetër ndërtuese ,1623,Industria perpunuese,3,0.0,-23076.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23076.37,0.0,2400.0,0.0,0.0,2400.0,-25476.37,0.0,0.0,0.0,-25476.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,Individual
4009,2022,M,VITOMIRICË,BIZNES,Individual,"Tregtia me pakicë në dyqane jo të specializuar, ku mbizotëron ushqimi, pijet dhe duhani",4711,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,9008.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9008.34,0.0,1193.88,0.0,0.0,1193.88,7814.46,0.0,0.0,0.0,7814.46,515.05,0.0,0.0,0.0,0.0,0.0,0.0,515.05,808.0,0.0,808.0,0.0,0.0,47,Individual
4010,2022,M,PRISHTINË,BIZNES,Individual,Tregtia me pakicë e tekstileve në dyqane të specializuara,4751,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,5497.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5497.32,0.0,500.0,0.0,0.0,500.0,4997.32,4518.76,0.0,4518.76,478.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.2,0.0,1523.2,0.0,0.0,47,Individual
4011,2022,M,GJAKOVË,PERSON FIZIK,Person fizik,SHITES,10000,Person Fizik,1,0.0,0.0,563.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.74,0.0,204.0,0.0,0.0,204.0,359.74,0.0,0.0,0.0,359.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,
4012,2022,M,ISTOG,BIZNES,Individual,"Tregtia me pakicë në dyqane jo të specializuar, ku mbizotëron ushqimi, pijet dhe duhani",4711,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,4,0.0,128443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128443.0,0.0,0.0,0.0,0.0,0.0,128443.0,0.0,0.0,0.0,128443.0,12577.9,0.0,0.0,0.0,0.0,0.0,0.0,12577.9,11401.6,0.0,11401.6,1176.3,1176.3,47,Individual
4013,2022,M,PRISHTINË,BIZNES,Individual,Testimi teknik dhe analizat,7120,"Aktivitetet profesionale, shkencore dhe teknike",3,0.0,27396.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27396.81,0.0,2400.0,0.0,0.0,2400.0,24996.81,0.0,0.0,0.0,24996.81,2233.28,0.0,0.0,0.0,0.0,0.0,0.0,2233.28,2258.4,0.0,2258.4,0.0,0.0,71,Individual
4014,2022,F,PRISHTINË,BIZNES,Individual,Tregtia me pakicë e pijeve në dyqane të specializuara,4725,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,4,0.0,62599.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62599.09,0.0,2400.0,0.0,0.0,2400.0,60199.09,0.0,0.0,0.0,60199.09,5753.51,0.0,0.0,0.0,0.0,0.0,0.0,5753.51,1808.0,0.0,1808.0,3945.51,3945.51,47,Individual
4015,2022,M,PRIZREN,BIZNES,Individual,"Prodhimi i bukës, simiteve dhe ëmbëlsirave të freskëta",1071,Industria perpunuese,2,0.0,2662.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2662.73,0.0,280.0,0.0,0.0,280.0,2382.73,0.0,0.0,0.0,2382.73,56.91,0.0,0.0,0.0,0.0,0.0,0.0,56.91,60.0,0.0,60.0,0.0,0.0,10,Individual
4016,2022,M,GLLOGOC,BIZNES,Individual,Tregtia me pakicë e tekstileve në dyqane të specializuara,4751,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,2,0.0,-5354.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5354.55,0.0,0.0,0.0,0.0,0.0,-5354.55,0.0,0.0,0.0,-5354.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,140.0,0.0,0.0,47,Individual
4017,2022,M,PRISHTINË,BIZNES,Individual,"Kultivimi i perimeve, pjepërave dhe shalqirit, bimëve rrënjore dhe tuberoze",113,Bujqesia;Pylltaria dhe Peshkimi,2,14824.88,9574.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24399.29,0.0,1694.24,0.0,0.0,1694.24,22705.05,0.0,0.0,0.0,22705.05,2004.11,1141.96,0.0,0.0,0.0,0.0,1141.96,862.15,594.36,0.0,594.36,267.79,267.79,01,Individual
4018,2022,M,PEJË,BIZNES,Individual,Restorantet dhe aktivitetet shërbyese lëvizëse të ushqimit,5610,Akomodimi dhe sherbimi ushqimor,1,0.0,-174.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-174.25,0.0,0.0,0.0,0.0,0.0,-174.25,0.0,0.0,0.0,-174.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,Individual
4019,2022,M,HANI I ELEZIT,BIZNES,Individual,"Aktivitetet e ndërmjetësimit për shitjen e karburantit, mineraleve, metaleve dhe kimikateve industriale",4612,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,Individual
4020,2022,M,GLLOGOC,BIZNES,Individual,Përpunimi dhe konservimi i mishit,1011,Industria perpunuese,3,0.0,1913.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1913.39,0.0,568.36,0.0,0.0,568.36,1345.03,0.0,0.0,0.0,1345.03,15.4,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,15.4,15.4,10,Individual
4021,2022,F,FERIZAJ,BIZNES,Individual,Agjencitë për publicitet,7311,"Aktivitetet profesionale, shkencore dhe teknike",2,0.0,1188.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.47,0.0,0.0,0.0,0.0,0.0,1188.47,1188.47,0.0,1188.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.48,0.0,240.48,0.0,0.0,73,Individual
4022,2022,M,MITROVICË,BIZNES,Individual,Instalime elektrike,4321,Ndertimtaria,3,0.0,15050.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15050.25,0.0,0.0,0.0,0.0,0.0,15050.25,0.0,0.0,0.0,15050.25,1238.63,0.0,0.0,3946.0,0.0,0.0,3946.0,-2707.38,237.2,0.0,237.2,0.0,0.0,43,Individual
4023,2022,M,PRIZREN,BIZNES,Individual,Arsimi tjetër p.k.t.,8559,Arsimi,2,0.0,11017.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11017.78,0.0,280.0,0.0,0.0,280.0,10737.78,0.0,0.0,0.0,10737.78,807.38,0.0,0.0,0.0,0.0,0.0,0.0,807.38,800.0,0.0,800.0,7.38,7.38,85,Individual
